global_covid_metrics2022_H1
Country,Date,Confirmed Cases,Confirmed Deaths,Population
Rwanda,2022-03-24,129705,1459,12952209
St. Martin (French part),2022-03-24,9939,63,38659
Samoa,2022-03-24,796,0,198410
San Marino,2022-03-24,15125,112,33938
São Tomé and Príncipe,2022-03-24,5943,73,219161
Saudi Arabia,2022-03-24,750080,9034,34813867
Senegal,2022-03-24,85842,1964,16743930
Serbia,2022-03-24,1964129,15727,6802111
Seychelles,2022-03-24,40009,163,98340
Sierra Leone,2022-03-24,7674,125,7976985
Singapore,2022-03-24,1053139,1226,5850343
Sint Maarten,2022-03-24,9677,86,42882
Slovakia,2022-03-24,2390390,19209,5459643
Slovenia,2022-03-24,949640,6461,2078932
Solomon Islands,2022-03-24,10426,129,686878
Somalia,2022-03-24,26410,1361,15893219
South Africa,2022-03-24,3709209,99932,59308690
South Korea,2022-03-24,11162232,14294,51269183
South Sudan,2022-03-24,17184,138,11193729
Spain,2022-03-24,11378784,102053,46754783
Sri Lanka,2022-03-24,660399,16450,21413250
St. Barthelemy,2022-03-24,3805,6,9885
St. Helena,2022-03-24,4,0,6071
St. Kitts and Nevis,2022-03-24,5548,42,53192
St. Lucia,2022-03-24,22907,365,183629
St. Pierre and Miquelon,2022-03-24,1930,1,5795
St. Vincent and Grenadines,2022-03-24,8330,106,110947
Sudan,2022-03-24,61862,4900,43849269
Suriname,2022-03-24,79112,1324,586634
Sweden,2022-03-24,2481736,18189,10099270
Switzerland,2022-03-24,3402297,13498,8654618
Syria,2022-03-24,55623,3130,17500657
Tajikistan,2022-03-24,17786,125,9537642
Tanzania,2022-03-24,33797,800,59734213
Thailand,2022-03-24,3450980,24579,69799978
Timor-Leste,2022-03-24,22813,130,1318442
Togo,2022-03-24,36907,272,8278737
Tonga,2022-03-24,4537,2,105697
Trinidad and Tobago,2022-03-24,136220,3727,1399491
Tunisia,2022-03-24,1033731,28165,11818618
Turkey,2022-03-24,14760331,97598,84339067
Turks and Caicos Islands,2022-03-24,5888,36,38718
U.S. Virgin Islands,2022-03-24,15606,110,104423
Uganda,2022-03-24,163817,3595,45741000
Ukraine,2022-03-24,5040518,112459,43733759
United Arab Emirates,2022-03-24,889108,2302,9890400
United Kingdom,2022-03-24,20613817,164282,67886004
United States,2022-03-24,79340555,974284,331002647
Uruguay,2022-03-24,881152,7147,3473727
Uzbekistan,2022-03-24,237533,1637,33469199
Vanuatu,2022-03-24,1704,1,307150
Holy See,2022-03-24,29,0,809
Venezuela,2022-03-24,519872,5673,28435943
Vietnam,2022-03-24,8599751,42145,97338583
Wallis and Futuna,2022-03-24,454,7,11246
Yemen,2022-03-24,11803,2142,29825968
Zambia,2022-03-24,316312,3965,18383956
Zimbabwe,2022-03-24,245194,5432,14862927
Afghanistan,2022-03-25,177321,7657,38928341
Albania,2022-03-25,273318,3490,2877800
Algeria,2022-03-25,265612,6873,43851043
American Samoa,2022-03-25,2262,1,55197
Andorra,2022-03-25,39713,153,77265
Angola,2022-03-25,99102,1900,32866268
Anguilla,2022-03-25,2633,9,15002
Antarctica,2022-03-25,11,0,
Antigua and Barbuda,2022-03-25,7482,135,97928
Argentina,2022-03-25,9023812,127846,45195777
Armenia,2022-03-25,422423,8607,2963234
Aruba,2022-03-25,33929,212,106766
Australia,2022-03-25,4228461,5875,25499881
Austria,2022-03-25,3664438,18718,9006400
Azerbaijan,2022-03-25,791654,9675,10139175
Bahamas,2022-03-25,33242,788,393248
Bahrain,2022-03-25,549718,1468,1701583
Bangladesh,2022-03-25,1951174,29118,164689383
Barbados,2022-03-25,58270,330,287371
Belarus,2022-03-25,957088,6767,9449321
Belgium,2022-03-25,3782085,30686,11589616
Belize,2022-03-25,57231,654,397621
Benin,2022-03-25,26952,163,12123198
Bermuda,2022-03-25,12354,127,62273
Bhutan,2022-03-25,24316,9,771612
Bolivia,2022-03-25,900845,21487,11673029
Bosnia and Herzegovina,2022-03-25,374810,15702,3280815
Botswana,2022-03-25,263950,2619,2351625
Brazil,2022-03-25,29809769,658855,212559409
British Virgin Islands,2022-03-25,6141,62,30237
Brunei,2022-03-25,129837,200,437483
Bulgaria,2022-03-25,1132398,36425,6948445
Burkina Faso,2022-03-25,20822,381,20903278
Burundi,2022-03-25,38440,38,11890781
Cambodia,2022-03-25,135344,3054,16718971
Cameroon,2022-03-25,119544,1927,26545864
Canada,2022-03-25,3445404,37449,37742157
Cape Verde,2022-03-25,55945,401,555988
"Bonaire, Sint Eustatius and Saba",2022-03-25,8039,31,26221
Cayman Islands,2022-03-25,20606,24,65720
Central African Republic,2022-03-25,14649,113,4829764
Chad,2022-03-25,7288,190,16425859
Channel Islands,2022-03-25,0,0,173859
Chile,2022-03-25,3434908,56222,19116209
China,2022-03-25,1321499,12453,1471286879
Colombia,2022-03-25,6082943,139544,50882884
Comoros,2022-03-25,8081,160,869595
Congo (Brazzaville),2022-03-25,24062,384,5518092
Congo (Kinshasa),2022-03-25,86611,1335,89561404
Cook Islands,2022-03-25,1257,0,17564
Costa Rica,2022-03-25,834726,8266,5094114
Cote d'Ivoire,2022-03-25,81690,796,26378275
Croatia,2022-03-25,1091511,15495,4105268
Cuba,2022-03-25,1085404,8508,11326616
Curacao,2022-03-25,40217,267,164100
Cyprus,2022-03-25,400534,930,1207361
Czechia,2022-03-25,3784532,39527,10708982
Denmark,2022-03-25,3034882,5542,5792203
Djibouti,2022-03-25,15580,189,988002
Dominica,2022-03-25,11787,63,71991
Dominican Republic,2022-03-25,577673,4375,10847904
Ecuador,2022-03-25,857299,35418,17643060
Egypt,2022-03-25,500889,24361,102334403
El Salvador,2022-03-25,161052,4115,6486201
Equatorial Guinea,2022-03-25,15999,183,1402985
Eritrea,2022-03-25,9724,103,3546427
Estonia,2022-03-25,549793,2429,1326539
Eswatini,2022-03-25,69658,1393,1160164
Ethiopia,2022-03-25,469604,7491,114963583
Falkland Islands,2022-03-25,119,0,3483
Faroe Islands,2022-03-25,34658,28,48865
Fiji,2022-03-25,64376,834,896444
Finland,2022-03-25,844713,2985,5540718
France,2022-03-25,24101868,138443,65273512
French Guiana,2022-03-25,78679,394,298682
French Polynesia,2022-03-25,71868,646,280904
Gabon,2022-03-25,47584,303,2225728
Gambia,2022-03-25,11986,365,2416664
Georgia,2022-03-25,1645301,16698,3989175
Germany,2022-03-25,19893028,128110,83783945
Ghana,2022-03-25,160894,1445,31072945
Gibraltar,2022-03-25,16660,101,33691
Greece,2022-03-25,2900334,27160,10423056
Greenland,2022-03-25,11971,21,56772
Grenada,2022-03-25,13967,218,112519
Guadeloupe,2022-03-25,132359,928,400127
Guam,2022-03-25,47078,340,168783
Guatemala,2022-03-25,823145,17274,17915567
Guernsey,2022-03-25,20785,31,
Guinea,2022-03-25,36459,440,13132792
Guinea-Bissau,2022-03-25,8126,169,1967998
Guyana,2022-03-25,63223,1226,786559
Haiti,2022-03-25,30511,827,11402533
Honduras,2022-03-25,420621,10871,9904608
Hungary,2022-03-25,1839358,45258,9660350
Iceland,2022-03-25,178385,97,341250
India,2022-03-25,43018032,520855,1380004385
Indonesia,2022-03-25,5986830,154343,273523621
Iran,2022-03-25,7147407,139917,83992953
Iraq,2022-03-25,2317498,25145,40222503
Ireland,2022-03-25,1422945,6710,4937796
Isle of Man,2022-03-25,27566,82,85032
Israel,2022-03-25,3835693,10460,8655541
Italy,2022-03-25,14229495,158582,60461828
Jamaica,2022-03-25,128628,2875,2961161
Japan,2022-03-25,6288006,27627,126476458
Jersey,2022-03-25,44859,118,
Jordan,2022-03-25,1689314,14003,10203140
Kazakhstan,2022-03-25,1393546,19008,18776707
Kenya,2022-03-25,323350,5647,53771300
Kiribati,2022-03-25,3062,13,119446
Kosovo,2022-03-25,227296,3130,1935259
Kuwait,2022-03-25,628130,2553,4270563
Kyrgyzstan,2022-03-25,200857,2983,6524191
Laos,2022-03-25,164078,654,7275556
Latvia,2022-03-25,786974,5569,1886202
Lebanon,2022-03-25,1090208,10272,6825442
Lesotho,2022-03-25,32880,697,2142252
Liberia,2022-03-25,7397,294,5057677
Libya,2022-03-25,501420,6397,6871287
Liechtenstein,2022-03-25,15889,83,38137
Lithuania,2022-03-25,1093017,8813,2722291
Luxembourg,2022-03-25,208223,1025,625976
Madagascar,2022-03-25,63928,1380,27691019
Malawi,2022-03-25,85596,2626,19129955
Malaysia,2022-03-25,4101081,34717,32365998
Maldives,2022-03-25,174658,297,540542
Mali,2022-03-25,30468,727,20250834
Malta,2022-03-25,76357,627,441539
Marshall Islands,2022-03-25,7,0,59194
Martinique,2022-03-25,142024,910,375265
Mauritania,2022-03-25,58665,981,4649660
Mauritius,2022-03-25,204200,968,1271767
Mayotte,2022-03-25,36839,187,272813
Mexico,2022-03-25,5647041,322634,128932753
Micronesia,2022-03-25,1,0,115021
Moldova,2022-03-25,512047,11409,4033963
Monaco,2022-03-25,10490,54,39244
Mongolia,2022-03-25,917732,2177,3278292
Montenegro,2022-03-25,232626,2698,628062
Montserrat,2022-03-25,174,2,4999
Morocco,2022-03-25,1162841,16056,36910558
Mozambique,2022-03-25,225231,2200,31255435
Burma,2022-03-25,610493,19428,54409794
Namibia,2022-03-25,157576,4018,2540916
Nepal,2022-03-25,978309,11951,29136808
Netherlands,2022-03-25,7700715,21871,17134873
New Caledonia,2022-03-25,60268,310,285491
New Zealand,2022-03-25,587467,217,4822233
Nicaragua,2022-03-25,14222,229,6624554
Niger,2022-03-25,8799,308,24206636
Nigeria,2022-03-25,255244,3142,206139587
North Korea,2022-03-25,0,0,25778815
North Macedonia,2022-03-25,304648,9197,2083380
Northern Mariana Islands,2022-03-25,11022,33,57557
Norway,2022-03-25,1395556,2339,5421242
Oman,2022-03-25,387922,4250,5106622
Pakistan,2022-03-25,1523590,30340,220892331
Palau,2022-03-25,3987,6,18092
West Bank and Gaza,2022-03-25,655468,5649,5101416
Panama,2022-03-25,763025,8162,4314768
Papua New Guinea,2022-03-25,43076,640,8947027
Paraguay,2022-03-25,647762,18662,7132530
Peru,2022-03-25,3544338,212050,32971846
Philippines,2022-03-25,3676230,58831,109581085
Poland,2022-03-25,5933107,114736,37846605
Portugal,2022-03-25,3678412,21545,10196707
Puerto Rico,2022-03-25,479033,4159,2860840
Qatar,2022-03-25,360619,677,2881060
Reunion,2022-03-25,327189,702,895308
Romania,2022-03-25,2835749,64867,19237682
Russia,2022-03-25,17458275,359307,145934460
Rwanda,2022-03-25,129706,1459,12952209
St. Martin (French part),2022-03-25,9939,63,38659
Samoa,2022-03-25,796,0,198410
San Marino,2022-03-25,15125,112,33938
São Tomé and Príncipe,2022-03-25,5944,73,219161
Saudi Arabia,2022-03-25,750179,9036,34813867
Senegal,2022-03-25,85854,1964,16743930
Serbia,2022-03-25,1966078,15737,6802111
Seychelles,2022-03-25,40044,163,98340
Sierra Leone,2022-03-25,7674,125,7976985
Singapore,2022-03-25,1060723,1239,5850343
Sint Maarten,2022-03-25,9682,86,42882
Slovakia,2022-03-25,2399832,19229,5459643
Slovenia,2022-03-25,952479,6469,2078932
Solomon Islands,2022-03-25,10426,129,686878
Somalia,2022-03-25,26410,1361,15893219
South Africa,2022-03-25,3710766,99939,59308690
South Korea,2022-03-25,11497711,14617,51269183
South Sudan,2022-03-25,17184,138,11193729
Spain,2022-03-25,11451676,102392,46754783
Sri Lanka,2022-03-25,660633,16452,21413250
St. Barthelemy,2022-03-25,3805,6,9885
St. Helena,2022-03-25,4,0,6071
St. Kitts and Nevis,2022-03-25,5548,42,53192
St. Lucia,2022-03-25,22919,365,183629
St. Pierre and Miquelon,2022-03-25,1930,1,5795
St. Vincent and Grenadines,2022-03-25,8332,106,110947
Sudan,2022-03-25,61889,4901,43849269
Suriname,2022-03-25,79133,1324,586634
Sweden,2022-03-25,2481736,18189,10099270
Switzerland,2022-03-25,3419549,13507,8654618
Syria,2022-03-25,55623,3130,17500657
Tajikistan,2022-03-25,17786,125,9537642
Tanzania,2022-03-25,33797,800,59734213
Thailand,2022-03-25,3503264,24715,69799978
Timor-Leste,2022-03-25,22817,130,1318442
Togo,2022-03-25,36907,272,8278737
Tonga,2022-03-25,4872,2,105697
Trinidad and Tobago,2022-03-25,136561,3729,1399491
Tunisia,2022-03-25,1033731,28165,11818618
Turkey,2022-03-25,14775634,97666,84339067
Turks and Caicos Islands,2022-03-25,5888,36,38718
U.S. Virgin Islands,2022-03-25,15611,110,104423
Uganda,2022-03-25,163830,3595,45741000
Ukraine,2022-03-25,5040518,112459,43733759
United Arab Emirates,2022-03-25,889456,2302,9890400
United Kingdom,2022-03-25,20691123,164454,67886004
United States,2022-03-25,79386310,974920,331002647
Uruguay,2022-03-25,882379,7149,3473727
Uzbekistan,2022-03-25,237542,1637,33469199
Vanuatu,2022-03-25,1963,1,307150
Holy See,2022-03-25,29,0,809
Venezuela,2022-03-25,520038,5676,28435943
Vietnam,2022-03-25,8761252,42196,97338583
Wallis and Futuna,2022-03-25,454,7,11246
Yemen,2022-03-25,11803,2142,29825968
Zambia,2022-03-25,316422,3966,18383956
Zimbabwe,2022-03-25,245645,5436,14862927
Afghanistan,2022-03-26,177321,7657,38928341
Albania,2022-03-26,273387,3491,2877800
Algeria,2022-03-26,265621,6873,43851043
American Samoa,2022-03-26,2262,1,55197
Andorra,2022-03-26,39713,153,77265
Angola,2022-03-26,99106,1900,32866268
Anguilla,2022-03-26,2633,9,15002
Antarctica,2022-03-26,11,0,
Antigua and Barbuda,2022-03-26,7482,135,97928
Argentina,2022-03-26,9025257,127904,45195777
Armenia,2022-03-26,422444,8608,2963234
Aruba,2022-03-26,33929,212,106766
Australia,2022-03-26,4275210,5893,25499881
Austria,2022-03-26,3701790,18759,9006400
Azerbaijan,2022-03-26,791695,9679,10139175
Bahamas,2022-03-26,33249,788,393248
Bahrain,2022-03-26,550362,1468,1701583
Bangladesh,2022-03-26,1951239,29118,164689383
Barbados,2022-03-26,58270,330,287371
Belarus,2022-03-26,958492,6778,9449321
Belgium,2022-03-26,3782085,30686,11589616
Belize,2022-03-26,57231,654,397621
Benin,2022-03-26,26952,163,12123198
Bermuda,2022-03-26,12354,127,62273
Bhutan,2022-03-26,24761,9,771612
Bolivia,2022-03-26,901108,21487,11673029
Bosnia and Herzegovina,2022-03-26,374810,15702,3280815
Botswana,2022-03-26,263950,2619,2351625
Brazil,2022-03-26,29839103,659046,212559409
British Virgin Islands,2022-03-26,6141,62,30237
Brunei,2022-03-26,130611,202,437483
Bulgaria,2022-03-26,1133102,36429,6948445
Burkina Faso,2022-03-26,20822,381,20903278
Burundi,2022-03-26,38440,38,11890781
Cambodia,2022-03-26,135402,3054,16718971
Cameroon,2022-03-26,119544,1927,26545864
Canada,2022-03-26,3449778,37476,37742157
Cape Verde,2022-03-26,55947,401,555988
"Bonaire, Sint Eustatius and Saba",2022-03-26,8136,31,26221
Cayman Islands,2022-03-26,20606,24,65720
Central African Republic,2022-03-26,14649,113,4829764
Chad,2022-03-26,7288,190,16425859
Channel Islands,2022-03-26,0,0,173859
Chile,2022-03-26,3443018,56298,19116209
China,2022-03-26,1336037,12592,1471286879
Colombia,2022-03-26,6083291,139558,50882884
Comoros,2022-03-26,8081,160,869595
Congo (Brazzaville),2022-03-26,24062,384,5518092
Congo (Kinshasa),2022-03-26,86611,1335,89561404
Cook Islands,2022-03-26,1257,0,17564
Costa Rica,2022-03-26,834726,8266,5094114
Cote d'Ivoire,2022-03-26,81697,796,26378275
Croatia,2022-03-26,1093098,15509,4105268
Cuba,2022-03-26,1086361,8509,11326616
Curacao,2022-03-26,40217,267,164100
Cyprus,2022-03-26,405706,932,1207361
Czechia,2022-03-26,3784532,39527,10708982
Denmark,2022-03-26,3039204,5583,5792203
Djibouti,2022-03-26,15580,189,988002
Dominica,2022-03-26,11787,63,71991
Dominican Republic,2022-03-26,577841,4375,10847904
Ecuador,2022-03-26,857299,35418,17643060
Egypt,2022-03-26,500889,24361,102334403
El Salvador,2022-03-26,161052,4116,6486201
Equatorial Guinea,2022-03-26,15999,183,1402985
Eritrea,2022-03-26,9724,103,3546427
Estonia,2022-03-26,551067,2436,1326539
Eswatini,2022-03-26,69663,1393,1160164
Ethiopia,2022-03-26,469611,7492,114963583
Falkland Islands,2022-03-26,119,0,3483
Faroe Islands,2022-03-26,34658,28,48865
Fiji,2022-03-26,64376,834,896444
Finland,2022-03-26,844713,2985,5540718
France,2022-03-26,24241385,138510,65273512
French Guiana,2022-03-26,78679,394,298682
French Polynesia,2022-03-26,71868,646,280904
Gabon,2022-03-26,47584,303,2225728
Gambia,2022-03-26,11986,365,2416664
Georgia,2022-03-26,1645959,16704,3989175
Germany,2022-03-26,20145054,128388,83783945
Ghana,2022-03-26,160925,1445,31072945
Gibraltar,2022-03-26,16660,101,33691
Greece,2022-03-26,2916892,27216,10423056
Greenland,2022-03-26,11971,21,56772
Grenada,2022-03-26,13982,218,112519
Guadeloupe,2022-03-26,132359,928,400127
Guam,2022-03-26,47078,340,168783
Guatemala,2022-03-26,824159,17278,17915567
Guernsey,2022-03-26,20785,31,
Guinea,2022-03-26,36459,440,13132792
Guinea-Bissau,2022-03-26,8131,169,1967998
Guyana,2022-03-26,63232,1226,786559
Haiti,2022-03-26,30511,827,11402533
Honduras,2022-03-26,420621,10871,9904608
Hungary,2022-03-26,1839358,45258,9660350
Iceland,2022-03-26,178385,97,341250
India,2022-03-26,43019453,521004,1380004385
Indonesia,2022-03-26,5986830,154343,273523621
Iran,2022-03-26,7148789,139971,83992953
Iraq,2022-03-26,2317747,25149,40222503
Ireland,2022-03-26,1422945,6710,4937796
Isle of Man,2022-03-26,27566,82,85032
Israel,2022-03-26,3848014,10460,8655541
Italy,2022-03-26,14304111,158700,60461828
Jamaica,2022-03-26,128628,2875,2961161
Japan,2022-03-26,6335230,27728,126476458
Jersey,2022-03-26,44859,118,
Jordan,2022-03-26,1689314,14003,10203140
Kazakhstan,2022-03-26,1393598,19008,18776707
Kenya,2022-03-26,323365,5647,53771300
Kiribati,2022-03-26,3065,13,119446
Kosovo,2022-03-26,227324,3130,1935259
Kuwait,2022-03-26,628130,2553,4270563
Kyrgyzstan,2022-03-26,200868,2984,6524191
Laos,2022-03-26,164078,654,7275556
Latvia,2022-03-26,789483,5572,1886202
Lebanon,2022-03-26,1090498,10278,6825442
Lesotho,2022-03-26,32880,697,2142252
Liberia,2022-03-26,7397,294,5057677
Libya,2022-03-26,501420,6397,6871287
Liechtenstein,2022-03-26,16017,83,38137
Lithuania,2022-03-26,1096690,8826,2722291
Luxembourg,2022-03-26,208223,1025,625976
Madagascar,2022-03-26,64009,1384,27691019
Malawi,2022-03-26,85608,2626,19129955
Malaysia,2022-03-26,4122004,34751,32365998
Maldives,2022-03-26,174658,297,540542
Mali,2022-03-26,30470,727,20250834
Malta,2022-03-26,76749,630,441539
Marshall Islands,2022-03-26,7,0,59194
Martinique,2022-03-26,142024,910,375265
Mauritania,2022-03-26,58666,982,4649660
Mauritius,2022-03-26,204200,968,1271767
Mayotte,2022-03-26,36839,187,272813
Mexico,2022-03-26,5647041,322634,128932753
Micronesia,2022-03-26,1,0,115021
Moldova,2022-03-26,512386,11415,4033963
Monaco,2022-03-26,10530,54,39244
Mongolia,2022-03-26,917732,2177,3278292
Montenegro,2022-03-26,232727,2698,628062
Montserrat,2022-03-26,175,2,4999
Morocco,2022-03-26,1162923,16057,36910558
Mozambique,2022-03-26,225237,2200,31255435
Burma,2022-03-26,610728,19429,54409794
Namibia,2022-03-26,157576,4018,2540916
Nepal,2022-03-26,978317,11951,29136808
Netherlands,2022-03-26,7728860,21891,17134873
New Caledonia,2022-03-26,60268,310,285491
New Zealand,2022-03-26,597745,223,4822233
Nicaragua,2022-03-26,14222,229,6624554
Niger,2022-03-26,8801,308,24206636
Nigeria,2022-03-26,255296,3142,206139587
North Korea,2022-03-26,0,0,25778815
North Macedonia,2022-03-26,304878,9203,2083380
Northern Mariana Islands,2022-03-26,11022,33,57557
Norway,2022-03-26,1396911,2339,5421242
Oman,2022-03-26,387922,4250,5106622
Pakistan,2022-03-26,1523900,30345,220892331
Palau,2022-03-26,3987,6,18092
West Bank and Gaza,2022-03-26,655468,5649,5101416
Panama,2022-03-26,763280,8163,4314768
Papua New Guinea,2022-03-26,43076,640,8947027
Paraguay,2022-03-26,647836,18663,7132530
Peru,2022-03-26,3544862,212102,32971846
Philippines,2022-03-26,3676665,58884,109581085
Poland,2022-03-26,5939735,114821,37846605
Portugal,2022-03-26,3689786,21545,10196707
Puerto Rico,2022-03-26,479647,4159,2860840
Qatar,2022-03-26,360704,677,2881060
Reunion,2022-03-26,327189,702,895308
Romania,2022-03-26,2838849,64895,19237682
Russia,2022-03-26,17481799,359693,145934460
Rwanda,2022-03-26,129708,1459,12952209
St. Martin (French part),2022-03-26,9939,63,38659
Samoa,2022-03-26,889,0,198410
San Marino,2022-03-26,15125,112,33938
São Tomé and Príncipe,2022-03-26,5945,73,219161
Saudi Arabia,2022-03-26,750258,9038,34813867
Senegal,2022-03-26,85860,1964,16743930
Serbia,2022-03-26,1967771,15746,6802111
Seychelles,2022-03-26,40044,163,98340
