Country,Date,Confirmed Cases,Confirmed Deaths,Population
Gambia,3/15/22,11973,365,2416664
Georgia,3/15/22,1637691,16585,3989175
Germany,3/15/22,17432617,125873,83783945
Ghana,3/15/22,160761,1445,31072945
Gibraltar,3/15/22,16088,101,33691
Greece,3/15/22,2684916,26686,10423056
Greenland,3/15/22,11895,20,56772
Grenada,3/15/22,13690,216,112519
Guadeloupe,3/15/22,128353,924,400127
Guam,3/15/22,46528,339,168783
Guatemala,3/15/22,807453,17170,17915567
Guernsey,3/15/22,15630,31,
Guinea,3/15/22,36435,440,13132792
Guinea-Bissau,3/15/22,8071,169,1967998
Guyana,3/15/22,63157,1225,786559
Haiti,3/15/22,30473,827,11402533
Honduras,3/15/22,417201,10842,9904608
Hungary,3/15/22,1814362,44653,9660350
Iceland,3/15/22,165299,83,341250
India,3/15/22,42998938,516072,1380004385
Indonesia,3/15/22,5914532,152745,273523621
Iran,3/15/22,7130129,139180,83992953
Iraq,3/15/22,2313943,25109,40222503
Ireland,3/15/22,1360015,6636,4937796
Isle of Man,3/15/22,25236,81,85032
Israel,3/15/22,3732579,10399,8655541
Italy,3/15/22,13489319,157177,60461828
Jamaica,3/15/22,128418,2851,2961161
Japan,3/15/22,5857881,26475,126476458
Jersey,3/15/22,41635,116,
Jordan,3/15/22,1680179,13959,10203140
Kazakhstan,3/15/22,1392982,18995,18776707
Kenya,3/15/22,323204,5647,53771300
Kiribati,3/15/22,3038,13,119446
Kosovo,3/15/22,226917,3126,1935259
Kuwait,3/15/22,626384,2552,4270563
Kyrgyzstan,3/15/22,200758,2974,6524191
Laos,3/15/22,147409,643,7275556
Latvia,3/15/22,750683,5450,1886202
Lebanon,3/15/22,1085846,10219,6825442
Lesotho,3/15/22,32775,697,2142252
Liberia,3/15/22,7397,294,5057677
Libya,3/15/22,500497,6354,6871287
Liechtenstein,3/15/22,14424,79,38137
Lithuania,3/15/22,1044509,8669,2722291
Luxembourg,3/15/22,194846,1007,625976
Madagascar,3/15/22,63870,1377,27691019
Malawi,3/15/22,85515,2624,19129955
Malaysia,3/15/22,3872135,33994,32365998
Maldives,3/15/22,174658,297,540542
Mali,3/15/22,30428,726,20250834
Malta,3/15/22,73195,617,441539
Marshall Islands,3/15/22,7,0,59194
Martinique,3/15/22,131370,904,375265
Mauritania,3/15/22,58660,981,4649660
Mauritius,3/15/22,181362,934,1271767
Mayotte,3/15/22,36745,187,272813
Mexico,3/15/22,5607845,321115,128932753
Micronesia,3/15/22,1,0,115021
Moldova,3/15/22,508578,11357,4033963
Monaco,3/15/22,9901,52,39244
Mongolia,3/15/22,915908,2177,3278292
Montenegro,3/15/22,231719,2695,628062
Montserrat,3/15/22,171,2,4999
Morocco,3/15/22,1162236,16046,36910558
Mozambique,3/15/22,225188,2198,31255435
Burma,3/15/22,606910,19414,54409794
Namibia,3/15/22,157458,4014,2540916
Nepal,3/15/22,978044,11950,29136808
Netherlands,3/15/22,7266972,21725,17134873
New Caledonia,3/15/22,59625,305,285491
New Zealand,3/15/22,399342,102,4822233
Nicaragua,3/15/22,14108,226,6624554
Niger,3/15/22,8781,308,24206636
Nigeria,3/15/22,255001,3142,206139587
North Korea,3/15/22,0,0,25778815
North Macedonia,3/15/22,301895,9155,2083380
Northern Mariana Islands,3/15/22,10535,31,57557
Norway,3/15/22,1363406,1753,5421242
Oman,3/15/22,386829,4250,5106622
Pakistan,3/15/22,1520120,30317,220892331
Palau,3/15/22,3922,6,18092
West Bank and Gaza,3/15/22,654068,5622,5101416
Panama,3/15/22,760105,8143,4314768
Papua New Guinea,3/15/22,41533,639,8947027
Paraguay,3/15/22,646283,18552,7132530
Peru,3/15/22,3537488,211619,32971846
Philippines,3/15/22,3671293,57625,109581085
Poland,3/15/22,5836672,113622,37846605
Portugal,3/15/22,3554472,21342,10196707
Puerto Rico,3/15/22,476643,4152,2860840
Qatar,3/15/22,359361,677,2881060
Reunion,3/15/22,318695,689,895308
Romania,3/15/22,2798935,64450,19237682
Russia,3/15/22,17160872,354702,145934460
Rwanda,3/15/22,129610,1459,12952209
St. Martin (French part),3/15/22,9912,63,38659
Samoa,3/15/22,48,0,198410
San Marino,3/15/22,14789,112,33938
São Tomé and Príncipe,3/15/22,5937,72,219161
Saudi Arabia,3/15/22,749044,9021,34813867
Senegal,3/15/22,85808,1964,16743930
Serbia,3/15/22,1945142,15619,6802111
Seychelles,3/15/22,39761,163,98340
Sierra Leone,3/15/22,7670,125,7976985
Singapore,3/15/22,964329,1159,5850343
Sint Maarten,3/15/22,9629,85,42882
Slovakia,3/15/22,2295377,18979,5459643
Slovenia,3/15/22,923011,6419,2078932
Solomon Islands,3/15/22,9412,125,686878
Somalia,3/15/22,26410,1361,15893219
South Africa,3/15/22,3696823,99727,59308690
South Korea,3/15/22,7629275,11052,51269183
South Sudan,3/15/22,17067,138,11193729
Spain,3/15/22,11260040,101416,46754783
Sri Lanka,3/15/22,656814,16415,21413250
St. Barthelemy,3/15/22,3780,6,9885
St. Helena,3/15/22,4,0,6071
St. Kitts and Nevis,3/15/22,5541,42,53192
St. Lucia,3/15/22,22856,365,183629
St. Pierre and Miquelon,3/15/22,1554,1,5795
St. Vincent and Grenadines,3/15/22,8323,106,110947
Sudan,3/15/22,61715,4874,43849269
Suriname,3/15/22,78828,1322,586634
Sweden,3/15/22,2470254,17874,10099270
Switzerland,3/15/22,3170937,13294,8654618
Syria,3/15/22,55431,3118,17500657
Tajikistan,3/15/22,17786,125,9537642
Tanzania,3/15/22,33726,800,59734213
Thailand,3/15/22,3250642,23918,69799978
Timor-Leste,3/15/22,22789,129,1318442
Togo,3/15/22,36860,272,8278737
Tonga,3/15/22,2072,2,105697
Trinidad and Tobago,3/15/22,133393,3690,1399491
Tunisia,3/15/22,1029762,28065,11818618
Turkey,3/15/22,14600683,96735,84339067
Turks and Caicos Islands,3/15/22,5874,36,38718
U.S. Virgin Islands,3/15/22,15567,109,104423
Uganda,3/15/22,163597,3594,45741000
Ukraine,3/15/22,5040518,112459,43733759
United Arab Emirates,3/15/22,885983,2302,9890400
United Kingdom,3/15/22,19820181,163095,67886004
United States,3/15/22,79041195,965130,331002647
Uruguay,3/15/22,867282,7110,3473727
Uzbekistan,3/15/22,237281,1637,33469199
Vanuatu,3/15/22,341,1,307150
Holy See,3/15/22,29,0,809
Venezuela,3/15/22,518460,5659,28435943
Vietnam,3/15/22,6552918,41545,97338583
Wallis and Futuna,3/15/22,454,7,11246
Yemen,3/15/22,11793,2139,29825968
Zambia,3/15/22,315202,3960,18383956
Zimbabwe,3/15/22,242909,5416,14862927
Afghanistan,3/16/22,176743,7651,38928341
Albania,3/16/22,272804,3487,2877800
Algeria,3/16/22,265496,6869,43851043
American Samoa,3/16/22,779,0,55197
Andorra,3/16/22,38794,152,77265
Angola,3/16/22,98985,1900,32866268
Anguilla,3/16/22,2595,9,15002
Antarctica,3/16/22,11,0,
Antigua and Barbuda,3/16/22,7470,135,97928
Argentina,3/16/22,8985836,127334,45195777
Armenia,3/16/22,422155,8587,2963234
Aruba,3/16/22,33817,212,106766
Australia,3/16/22,3763166,5662,25499881
Austria,3/16/22,3252815,18384,9006400
Azerbaijan,3/16/22,791077,9633,10139175
Bahamas,3/16/22,33206,773,393248
Bahrain,3/16/22,541184,1464,1701583
Bangladesh,3/16/22,1950124,29112,164689383
Barbados,3/16/22,57348,326,287371
Belarus,3/16/22,944885,6688,9449321
Belgium,3/16/22,3683784,30492,11589616
Belize,3/16/22,57113,652,397621
Benin,3/16/22,26952,163,12123198
Bermuda,3/16/22,11989,125,62273
Bhutan,3/16/22,20116,7,771612
Bolivia,3/16/22,898464,21476,11673029
Bosnia and Herzegovina,3/16/22,373670,15651,3280815
Botswana,3/16/22,263950,2619,2351625
Brazil,3/16/22,29488777,656231,212559409
British Virgin Islands,3/16/22,6104,62,30237
Brunei,3/16/22,118892,176,437483
Bulgaria,3/16/22,1119474,36222,6948445
Burkina Faso,3/16/22,20751,375,20903278
Burundi,3/16/22,38296,38,11890781
Cambodia,3/16/22,134492,3049,16718971
Cameroon,3/16/22,119414,1926,26545864
Canada,3/16/22,3392164,37080,37742157
Cape Verde,3/16/22,55914,401,555988
"Bonaire, Sint Eustatius and Saba",3/16/22,7739,31,26221
Cayman Islands,3/16/22,20073,22,65720
Central African Republic,3/16/22,14649,113,4829764
Chad,3/16/22,7269,190,16425859
Channel Islands,3/16/22,0,0,173859
Chile,3/16/22,3336614,44062,19116209
China,3/16/22,1145387,10336,1471286879
Colombia,3/16/22,6078487,139361,50882884
Comoros,3/16/22,8074,160,869595
Congo (Brazzaville),3/16/22,24049,378,5518092
Congo (Kinshasa),3/16/22,86426,1335,89561404
Cook Islands,3/16/22,536,0,17564
Costa Rica,3/16/22,827346,8202,5094114
Cote d'Ivoire,3/16/22,81626,796,26378275
Croatia,3/16/22,1077365,15383,4105268
Cuba,3/16/22,1078525,8503,11326616
Curacao,3/16/22,39560,265,164100
Cyprus,3/16/22,363792,904,1207361
Czechia,3/16/22,3707588,39248,10708982
Denmark,3/16/22,2978029,5257,5792203
Djibouti,3/16/22,15572,189,988002
Dominica,3/16/22,11643,62,71991
Dominican Republic,3/16/22,576904,4375,10847904
Ecuador,3/16/22,849699,35348,17643060
Egypt,3/16/22,495373,24277,102334403
El Salvador,3/16/22,156364,4104,6486201
Equatorial Guinea,3/16/22,15898,183,1402985
Eritrea,3/16/22,9722,103,3546427
Estonia,3/16/22,536924,2371,1326539
Eswatini,3/16/22,69507,1392,1160164
Ethiopia,3/16/22,469329,7488,114963583
Falkland Islands,3/16/22,119,0,3483
Faroe Islands,3/16/22,34658,28,48865
Fiji,3/16/22,64154,834,896444
Finland,3/16/22,778617,2763,5540718
France,3/16/22,23101166,137515,65273512
French Guiana,3/16/22,78220,394,298682
French Polynesia,3/16/22,70826,645,280904
Gabon,3/16/22,47570,303,2225728
Gambia,3/16/22,11973,365,2416664
Georgia,3/16/22,1638790,16595,3989175
Germany,3/16/22,17695210,126142,83783945
Ghana,3/16/22,160761,1445,31072945
Gibraltar,3/16/22,16148,101,33691
Greece,3/16/22,2708610,26730,10423056
Greenland,3/16/22,11901,20,56772
Grenada,3/16/22,13921,217,112519
Guadeloupe,3/16/22,128353,924,400127
Guam,3/16/22,46593,339,168783
Guatemala,3/16/22,809586,17178,17915567
Guernsey,3/16/22,17849,31,
Guinea,3/16/22,36435,440,13132792
Guinea-Bissau,3/16/22,8071,169,1967998
Guyana,3/16/22,63169,1226,786559
Haiti,3/16/22,30478,827,11402533
Honduras,3/16/22,417201,10842,9904608
Hungary,3/16/22,1819264,44831,9660350
Iceland,3/16/22,167379,87,341250
India,3/16/22,43001477,516132,1380004385
Indonesia,3/16/22,5927550,152975,273523621
Iran,3/16/22,7133139,139289,83992953
Iraq,3/16/22,2314575,25116,40222503
Ireland,3/16/22,1365467,6638,4937796
Isle of Man,3/16/22,25542,81,85032
Israel,3/16/22,3737345,10405,8655541
Italy,3/16/22,13563466,157314,60461828
Jamaica,3/16/22,128426,2855,2961161
Japan,3/16/22,5915703,26638,126476458
Jersey,3/16/22,42018,116,
Jordan,3/16/22,1680179,13959,10203140
Kazakhstan,3/16/22,1393206,18997,18776707
Kenya,3/16/22,323219,5647,53771300
Kiribati,3/16/22,3041,13,119446
Kosovo,3/16/22,226968,3127,1935259
Kuwait,3/16/22,626609,2552,4270563
Kyrgyzstan,3/16/22,200763,2975,6524191
Laos,3/16/22,148257,643,7275556
Latvia,3/16/22,755821,5470,1886202
Lebanon,3/16/22,1086382,10226,6825442
Lesotho,3/16/22,32775,697,2142252
Liberia,3/16/22,7397,294,5057677
Libya,3/16/22,500626,6361,6871287
Liechtenstein,3/16/22,14642,81,38137
Lithuania,3/16/22,1051633,8684,2722291
Luxembourg,3/16/22,196296,1008,625976
Madagascar,3/16/22,63870,1377,27691019
Malawi,3/16/22,85526,2624,19129955
Malaysia,3/16/22,3900433,34099,32365998
Maldives,3/16/22,174658,297,540542
Mali,3/16/22,30433,727,20250834
Malta,3/16/22,73424,618,441539
Marshall Islands,3/16/22,7,0,59194
Martinique,3/16/22,134344,904,375265
Mauritania,3/16/22,58660,981,4649660
Mauritius,3/16/22,181362,934,1271767
Mayotte,3/16/22,36745,187,272813
Mexico,3/16/22,5613870,321375,128932753
Micronesia,3/16/22,1,0,115021
Moldova,3/16/22,508917,11368,4033963
Monaco,3/16/22,9964,53,39244
Mongolia,3/16/22,916126,2177,3278292
Montenegro,3/16/22,231816,2695,628062
Montserrat,3/16/22,171,2,4999
Morocco,3/16/22,1162288,16048,36910558
Mozambique,3/16/22,225194,2198,31255435
Burma,3/16/22,607399,19417,54409794
Namibia,3/16/22,157471,4014,2540916
Nepal,3/16/22,978085,11950,29136808
Netherlands,3/16/22,7327235,21736,17134873
New Caledonia,3/16/22,59752,305,285491
New Zealand,3/16/22,438477,135,4822233
Nicaragua,3/16/22,14170,228,6624554
Niger,3/16/22,8786,308,24206636
Nigeria,3/16/22,255001,3142,206139587
North Korea,3/16/22,0,0,25778815
North Macedonia,3/16/22,302224,9159,2083380
Northern Mariana Islands,3/16/22,10575,31,57557
Norway,3/16/22,1368165,1826,5421242
Oman,3/16/22,387009,4250,5106622
Pakistan,3/16/22,1520634,30319,220892331
Palau,3/16/22,3935,6,18092
West Bank and Gaza,3/16/22,654068,5622,5101416
Panama,3/16/22,760405,8146,4314768
Papua New Guinea,3/16/22,41533,639,8947027
Paraguay,3/16/22,646495,18555,7132530
Peru,3/16/22,3537488,211619,32971846
Philippines,3/16/22,3672069,57735,109581085
Poland,3/16/22,5851147,113773,37846605
Portugal,3/16/22,3569220,21342,10196707
Puerto Rico,3/16/22,476848,4152,2860840
Qatar,3/16/22,359449,677,2881060
Reunion,3/16/22,318695,689,895308
Romania,3/16/22,2802848,64518,19237682
Russia,3/16/22,17196841,355267,145934460
Rwanda,3/16/22,129615,1459,12952209
St. Martin (French part),3/16/22,9912,63,38659
Samoa,3/16/22,48,0,198410
San Marino,3/16/22,14834,112,33938
São Tomé and Príncipe,3/16/22,5938,72,219161
Saudi Arabia,3/16/22,749171,9023,34813867
Senegal,3/16/22,85815,1964,16743930
Serbia,3/16/22,1947591,15633,6802111
Seychelles,3/16/22,39761,163,98340
Sierra Leone,3/16/22,7670,125,7976985
Singapore,3/16/22,975607,1170,5850343
Sint Maarten,3/16/22,9631,85,42882
Slovakia,3/16/22,2309029,19009,5459643
Slovenia,3/16/22,925939,6424,2078932
Solomon Islands,3/16/22,9412,125,686878
Somalia,3/16/22,26410,1361,15893219
South Africa,3/16/22,3698803,99767,59308690
South Korea,3/16/22,8250592,11481,51269183
South Sudan,3/16/22,17073,138,11193729
Spain,3/16/22,11260040,101416,46754783
Sri Lanka,3/16/22,657134,16416,21413250
St. Barthelemy,3/16/22,3780,6,9885
St. Helena,3/16/22,4,0,6071
St. Kitts and Nevis,3/16/22,5541,42,53192
St. Lucia,3/16/22,22862,365,183629
St. Pierre and Miquelon,3/16/22,1554,1,5795
St. Vincent and Grenadines,3/16/22,8326,106,110947
Sudan,3/16/22,61715,4874,43849269
Suriname,3/16/22,78860,1322,586634
Sweden,3/16/22,2472068,17937,10099270
Switzerland,3/16/22,3206975,13312,8654618
Syria,3/16/22,55460,3120,17500657
Tajikistan,3/16/22,17786,125,9537642
Tanzania,3/16/22,33773,800,59734213
Thailand,3/16/22,3276098,23995,69799978
Timor-Leste,3/16/22,22789,129,1318442
Togo,3/16/22,36870,272,8278737
Tonga,3/16/22,2072,2,105697
Trinidad and Tobago,3/16/22,133788,3695,1399491
Tunisia,3/16/22,1029762,28065,11818618
Turkey,3/16/22,14623028,96853,84339067
Turks and Caicos Islands,3/16/22,5874,36,38718
U.S. Virgin Islands,3/16/22,15572,109,104423
Uganda,3/16/22,163609,3594,45741000
Ukraine,3/16/22,5040518,112459,43733759
United Arab Emirates,3/16/22,886301,2302,9890400
United Kingdom,3/16/22,19911155,163248,67886004
United States,3/16/22,79086818,966978,331002647
Uruguay,3/16/22,868952,7116,3473727
Uzbekistan,3/16/22,237341,1637,33469199
Vanuatu,3/16/22,386,1,307150
Holy See,3/16/22,29,0,809
Venezuela,3/16/22,519059,5663,28435943
Vietnam,3/16/22,6820458,41607,97338583
Wallis and Futuna,3/16/22,454,7,11246
Yemen,3/16/22,11797,2140,29825968
Zambia,3/16/22,315496,3961,18383956
Zimbabwe,3/16/22,243650,5418,14862927
Afghanistan,3/17/22,176918,7651,38928341
Albania,3/17/22,272885,3487,2877800
Algeria,3/17/22,265511,6870,43851043
American Samoa,3/17/22,779,0,55197
Andorra,3/17/22,39234,153,77265
Angola,3/17/22,99003,1900,32866268
Anguilla,3/17/22,2595,9,15002
Antarctica,3/17/22,11,0,
Antigua and Barbuda,3/17/22,7470,135,97928
Argentina,3/17/22,8990413,127363,45195777
Armenia,3/17/22,422202,8589,2963234
Aruba,3/17/22,33843,212,106766
Australia,3/17/22,3812332,5691,25499881
Austria,3/17/22,3316853,18418,9006400
Azerbaijan,3/17/22,791077,9633,10139175
Bahamas,3/17/22,33206,773,393248
Bahrain,3/17/22,542305,1464,1701583
Bangladesh,3/17/22,1950357,29112,164689383
Barbados,3/17/22,57451,326,287371
Belarus,3/17/22,946674,6698,9449321
Belgium,3/17/22,3696059,30510,11589616
Belize,3/17/22,57131,652,397621
Benin,3/17/22,26952,163,12123198
Bermuda,3/17/22,12094,126,62273
Bhutan,3/17/22,20722,9,771612
Bolivia,3/17/22,898941,21477,11673029
Bosnia and Herzegovina,3/17/22,373799,15661,3280815
Botswana,3/17/22,263950,2619,2351625
Brazil,3/17/22,29532810,656693,212559409
British Virgin Islands,3/17/22,6104,62,30237
Brunei,3/17/22,120600,177,437483
Bulgaria,3/17/22,1121194,36248,6948445
Burkina Faso,3/17/22,20806,379,20903278
Burundi,3/17/22,38296,38,11890781
Cambodia,3/17/22,134624,3049,16718971
Cameroon,3/17/22,119414,1926,26545864
Canada,3/17/22,3396364,37120,37742157
Cape Verde,3/17/22,55917,401,555988
"Bonaire, Sint Eustatius and Saba",3/17/22,7739,31,26221
Cayman Islands,3/17/22,20073,22,65720
Central African Republic,3/17/22,14649,113,4829764
Chad,3/17/22,7269,190,16425859
Channel Islands,3/17/22,0,0,173859
Chile,3/17/22,3353259,44246,19116209
China,3/17/22,1169018,10625,1471286879
Colombia,3/17/22,6079231,139386,50882884
Comoros,3/17/22,8074,160,869595
Congo (Brazzaville),3/17/22,24049,378,5518092
Congo (Kinshasa),3/17/22,86461,1335,89561404
Cook Islands,3/17/22,604,0,17564
Costa Rica,3/17/22,828442,8215,5094114
Cote d'Ivoire,3/17/22,81637,796,26378275
Croatia,3/17/22,1079397,15392,4105268
Cuba,3/17/22,1079111,8503,11326616
Curacao,3/17/22,39560,265,164100
Cyprus,3/17/22,367743,905,1207361
Czechia,3/17/22,3716181,39271,10708982
Denmark,3/17/22,2986355,5300,5792203
Djibouti,3/17/22,15572,189,988002
Dominica,3/17/22,11643,62,71991
Dominican Republic,3/17/22,577070,4375,10847904
Ecuador,3/17/22,849699,35348,17643060
Egypt,3/17/22,495373,24277,102334403
El Salvador,3/17/22,160305,4105,6486201
Equatorial Guinea,3/17/22,15899,183,1402985
Eritrea,3/17/22,9722,103,3546427
Estonia,3/17/22,538673,2376,1326539
Eswatini,3/17/22,69527,1392,1160164
Ethiopia,3/17/22,469393,7488,114963583
Falkland Islands,3/17/22,119,0,3483
Faroe Islands,3/17/22,34658,28,48865
Fiji,3/17/22,64154,834,896444
Finland,3/17/22,782912,2783,5540718
France,3/17/22,23201324,137630,65273512
French Guiana,3/17/22,78272,394,298682
French Polynesia,3/17/22,71243,645,280904
Gabon,3/17/22,47570,303,2225728
Gambia,3/17/22,11973,365,2416664
Georgia,3/17/22,1639678,16612,3989175
Germany,3/17/22,17990141,126420,83783945
Ghana,3/17/22,160775,1445,31072945
Gibraltar,3/17/22,16148,101,33691
Greece,3/17/22,2732866,26792,10423056
Greenland,3/17/22,11915,20,56772
Grenada,3/17/22,13921,217,112519
Guadeloupe,3/17/22,128353,924,400127
Guam,3/17/22,46650,341,168783
Guatemala,3/17/22,812125,17191,17915567
Guernsey,3/17/22,17849,31,
Guinea,3/17/22,36435,440,13132792
Guinea-Bissau,3/17/22,8096,169,1967998
Guyana,3/17/22,63175,1226,786559
Haiti,3/17/22,30478,827,11402533
Honduras,3/17/22,417201,10842,9904608
Hungary,3/17/22,1820767,44895,9660350
Iceland,3/17/22,169258,91,341250
India,3/17/22,43004005,516281,1380004385
Indonesia,3/17/22,5939082,153212,273523621
Iran,3/17/22,7135719,139387,83992953
Iraq,3/17/22,2315134,25119,40222503
Ireland,3/17/22,1365467,6638,4937796
Isle of Man,3/17/22,25825,81,85032
Israel,3/17/22,3745401,10417,8655541
Italy,3/17/22,13645834,157442,60461828
Jamaica,3/17/22,128456,2857,2961161
Japan,3/17/22,5969181,26809,126476458
Jersey,3/17/22,42361,116,
Jordan,3/17/22,1680179,13959,10203140
Kazakhstan,3/17/22,1393286,18999,18776707
Kenya,3/17/22,323237,5647,53771300
Kiribati,3/17/22,3041,13,119446
Kosovo,3/17/22,227001,3127,1935259
Kuwait,3/17/22,626609,2552,4270563
Kyrgyzstan,3/17/22,200776,2976,6524191
Laos,3/17/22,149131,643,7275556
Latvia,3/17/22,761074,5484,1886202
Lebanon,3/17/22,1086890,10232,6825442
Lesotho,3/17/22,32775,697,2142252
Liberia,3/17/22,7397,294,5057677
Libya,3/17/22,500760,6365,6871287
Liechtenstein,3/17/22,14926,81,38137
Lithuania,3/17/22,1057892,8701,2722291
Luxembourg,3/17/22,197701,1010,625976
Madagascar,3/17/22,63870,1377,27691019
Malawi,3/17/22,85539,2624,19129955
Malaysia,3/17/22,3927437,34185,32365998
Maldives,3/17/22,174658,297,540542
Mali,3/17/22,30439,727,20250834
Malta,3/17/22,73728,619,441539
Marshall Islands,3/17/22,7,0,59194
Martinique,3/17/22,135881,905,375265
Mauritania,3/17/22,58660,981,4649660
Mauritius,3/17/22,181362,934,1271767
Mayotte,3/17/22,36745,187,272813
Mexico,3/17/22,5624954,321806,128932753
Micronesia,3/17/22,1,0,115021
Moldova,3/17/22,509367,11373,4033963
Monaco,3/17/22,10015,54,39244
Mongolia,3/17/22,916445,2177,3278292
Montenegro,3/17/22,231927,2696,628062
Montserrat,3/17/22,174,2,4999
Morocco,3/17/22,1162322,16050,36910558
Mozambique,3/17/22,225200,2199,31255435
Burma,3/17/22,607844,19418,54409794
Namibia,3/17/22,157489,4014,2540916
